,imageLink,category,cardName,s3_file_name,s3_link,rgb,hue
1129,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdf62d63d/images/finished-goods/Tote-Bag-With-Flower-Bouquet-Mothers-Day-Card_699MSI8987_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,tote-bag-with-flower-bouquet-mothers-day-card,tote-bag-with-flower-bouquet-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/tote-bag-with-flower-bouquet-mothers-day-card,[225.68046512 197.72       181.8427907 ],342.69656203288497
930,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe724fbaf/images/finished-goods/Winnie-the-Pooh-Birthday-Card-daughter_399FBD6143_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,winnie-the-pooh-birthday-card-daughter,winnie-the-pooh-birthday-card-daughter,https://greeting-card-images.s3.amazonaws.com/winnie-the-pooh-birthday-card-daughter,[239.50333535 193.13705276 194.75560946],342.72151898732835
1793,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa47f6894/images/finished-goods/Spanish-Mothers-Day-Card-Grandmother_499MTH1186_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandmother,spanish-mothers-day-card-grandmother,spanish-mothers-day-card-grandmother,https://greeting-card-images.s3.amazonaws.com/spanish-mothers-day-card-grandmother,[165.84768542 177.90841215 180.10552514],342.80385563774934
325,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw604dbe8e/images/finished-goods/Niece-Families-Dream-Birthday-Card_399HKB1742_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Niece,niece-families-dream-birthday-card,niece-families-dream-birthday-card,https://greeting-card-images.s3.amazonaws.com/niece-families-dream-birthday-card,[230.27922676 233.73764959 233.42282909],342.83338592900486
3927,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw65657ddb/images/finished-goods/Thanks-Mom-Mothers-Day-Card-With-Banner-root-899MII3013_MII3013_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,thanks-mom-mothers-day-card-with-banner-root-899mii3013,thanks-mom-mothers-day-card-with-banner-root-899mii3013,https://greeting-card-images.s3.amazonaws.com/thanks-mom-mothers-day-card-with-banner-root-899mii3013,[130.23766157  24.43008226  61.88454759],342.8464713976801
632,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw073ff582/images/finished-goods/Pink-Party-Table-With-Attachments-Birthday-Card_899LAD2473_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,pink-party-table-with-attachments-birthday-card,pink-party-table-with-attachments-birthday-card,https://greeting-card-images.s3.amazonaws.com/pink-party-table-with-attachments-birthday-card,[237.60864835 223.5569758  201.72613544],342.85297520063625
3518,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwef897daa/images/finished-goods/Star-Wars-BB8-Droid-Jokes-Valentines-Day-Card-With-Backpack-Clip-root-599VEI6153_PV.1.VEI6153.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Boy,star-wars-bb8-droid-jokes-valentines-day-card-with-backpack-clip-root-599vei6153,star-wars-bb8-droid-jokes-valentines-day-card-with-backpack-clip-root-599vei6153,https://greeting-card-images.s3.amazonaws.com/star-wars-bb8-droid-jokes-valentines-day-card-with-backpack-clip-root-599vei6153,[216.63249621   8.44511799  67.78772462],342.8970211810143
2253,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbc4e3e25/images/finished-goods/Thanks-for-Being-Awesome-Birthday-Card-for-Daughter-root-329FBD4157_PV.1.FBD4157.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,thanks-for-being-awesome-birthday-card-for-daughter-root-329fbd4157,thanks-for-being-awesome-birthday-card-for-daughter-root-329fbd4157,https://greeting-card-images.s3.amazonaws.com/thanks-for-being-awesome-birthday-card-for-daughter-root-329fbd4157,[240.73460076 192.08288973  36.95969582],343.0482733963921
1266,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4c2f0fe3/images/finished-goods/Blessed-With-the-Best-Birthday-Card-for-Mom-root-429FBD4045_PV.1.FBD4045.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,blessed-with-the-best-birthday-card-for-mom-root-429fbd4045,blessed-with-the-best-birthday-card-for-mom-root-429fbd4045,https://greeting-card-images.s3.amazonaws.com/blessed-with-the-best-birthday-card-for-mom-root-429fbd4045,[235.11623179 173.98237885 181.32531345],343.0604390434952
3652,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw32abce7d/images/finished-goods/Floral-Valentines-Day-Card-for-Daughter-and-Her-Family-root-499VEE2013_PV.1.VEE2013.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,floral-valentines-day-card-for-daughter-and-her-family-root-499vee2013,floral-valentines-day-card-for-daughter-and-her-family-root-499vee2013,https://greeting-card-images.s3.amazonaws.com/floral-valentines-day-card-for-daughter-and-her-family-root-499vee2013,[165.96705559  33.80370625  66.85518188],343.10399389953295
143,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwce6b1a85/images/finished-goods/Pink-Flowers-You-Mean-So-Much-Mothers-Day-Card_500MSI9989_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,pink-flowers-you-mean-so-much-mothers-day-card,pink-flowers-you-mean-so-much-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/pink-flowers-you-mean-so-much-mothers-day-card,[242.48815461 240.24501247 240.81608479],343.11861551570473
4180,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw76ac6fdb/images/finished-goods/Hello-Kitty-Bird-Bees-Clouds-Flowers-Blank-Card_899LAD2554_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,hello-kitty-bird-bees-clouds-flowers-blank-card,hello-kitty-bird-bees-clouds-flowers-blank-card,https://greeting-card-images.s3.amazonaws.com/hello-kitty-bird-bees-clouds-flowers-blank-card,[50.93111419 41.79288026 39.42209894],343.15149874225915
98,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd4984522/images/finished-goods/Daughter-Adds-Sunshine-Easter-Card-root-359E3415_PV.1.E3415.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,daughter-adds-sunshine-easter-card-root-359e3415,daughter-adds-sunshine-easter-card-root-359e3415,https://greeting-card-images.s3.amazonaws.com/daughter-adds-sunshine-easter-card-root-359e3415,[251.54200884 245.97820594 239.31585597],343.15397353336635
3501,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw666ce96a/images/finished-goods/all-the-reasons-i-love-you-mothers-day-card-from-husband-root-599moa5067_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,all-the-reasons-i-love-you-mothers-day-card-from-husband-root-599moa5067,all-the-reasons-i-love-you-mothers-day-card-from-husband-root-599moa5067,https://greeting-card-images.s3.amazonaws.com/all-the-reasons-i-love-you-mothers-day-card-from-husband-root-599moa5067,[189.14037037  16.17777778  89.89259259],343.1562950365886
4135,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc6054c9e/images/finished-goods/A-Remarkable-Woman-SpanishLanguage-Mothers-Day-Card-for-Wife-root-499MTH7765_PV.1.MTH7765.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,a-remarkable-woman-spanishlanguage-mothers-day-card-for-wife-root-499mth7765,a-remarkable-woman-spanishlanguage-mothers-day-card-for-wife-root-499mth7765,https://greeting-card-images.s3.amazonaws.com/a-remarkable-woman-spanishlanguage-mothers-day-card-for-wife-root-499mth7765,[50.80631868 82.32211538 23.7864011 ],343.17529557386143
2441,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb3e0dc3b/images/finished-goods/Dog-Lounging-in-Sunglasses-Funny-Birthday-Card_399YYB1174_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,dog-lounging-in-sunglasses-funny-birthday-card,dog-lounging-in-sunglasses-funny-birthday-card,https://greeting-card-images.s3.amazonaws.com/dog-lounging-in-sunglasses-funny-birthday-card,[233.29448422  87.06921241 127.91023601],343.2344867855954
111,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw702dd68e/images/finished-goods/Courageous-Young-Valentines-Day-Card_429VKD5255_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,courageous-young-valentines-day-card,courageous-young-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/courageous-young-valentines-day-card,[247.43703167 241.7164612  243.31617114],343.2477258303361
147,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwcffebca7/images/finished-goods/A-Rainbow-of-Happy-Birthday-Card-With-Pin-root-699IMI2003_IMI2003_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,a-rainbow-of-happy-birthday-card-with-pin-root-699imi2003,a-rainbow-of-happy-birthday-card-with-pin-root-699imi2003,https://greeting-card-images.s3.amazonaws.com/a-rainbow-of-happy-birthday-card-with-pin-root-699imi2003,[241.59832016 239.80681818 240.42959486],343.26093063158135
249,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4dc0963e/images/finished-goods/Butterfly-Sister-Funny-Pop-Up-Mothers-Day-Card_459MOA5169_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Sister,butterfly-sister-funny-pop-up-mothers-day-card,butterfly-sister-funny-pop-up-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/butterfly-sister-funny-pop-up-mothers-day-card,[245.01365837 229.99083679 233.34837483],343.3010670891288
1709,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8910d95e/images/finished-goods/Hello-Kitty-Very-Merry-Christmas-Card-root-359XKD2302_XKD2302_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,hello-kitty-very-merry-christmas-card-root-359xkd2302,hello-kitty-very-merry-christmas-card-root-359xkd2302,https://greeting-card-images.s3.amazonaws.com/hello-kitty-very-merry-christmas-card-root-359xkd2302,[195.34496124 184.13621262 155.59579181],343.3272076603153
4320,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw451e984a/images/finished-goods/dad-is-my-hero-fathers-day-sound-card-root-499fff1085_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,dad-is-my-hero-fathers-day-sound-card-root-499fff1085,dad-is-my-hero-fathers-day-sound-card-root-499fff1085,https://greeting-card-images.s3.amazonaws.com/dad-is-my-hero-fathers-day-sound-card-root-499fff1085,[13.02634952 11.57271044 11.96966244],343.3768043802888
529,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdb31e942/images/finished-goods/Glitter-Glow-Spanish-Quinceaera-Card_499BIH1663_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,glitter-glow-spanish-quinceaera-card,glitter-glow-spanish-quinceaera-card,https://greeting-card-images.s3.amazonaws.com/glitter-glow-spanish-quinceaera-card,[238.16294859 225.98545102 211.5227934 ],343.37861518182524
1969,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw25369de5/images/finished-goods/Fabulous-Loved-Spanish-Quinceaera-Card_299SMH1188_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,fabulous-loved-spanish-quinceaera-card,fabulous-loved-spanish-quinceaera-card,https://greeting-card-images.s3.amazonaws.com/fabulous-loved-spanish-quinceaera-card,[253.00350482 101.21391914 147.03642508],343.410589847183
654,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc06efa63/images/finished-goods/Things-That-Make-Me-Happy-Birthday-Card-for-Niece-root-499FBD4091_FBD4091_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Niece,things-that-make-me-happy-birthday-card-for-niece-root-499fbd4091,things-that-make-me-happy-birthday-card-for-niece-root-499fbd4091,https://greeting-card-images.s3.amazonaws.com/things-that-make-me-happy-birthday-card-for-niece-root-499fbd4091,[246.48956975 200.6644937  213.16058236],343.4534230679972
2997,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw49c58056/images/finished-goods/Beautiful-Mom-Spanish-Mothers-Day-Card_559MTH1206_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,beautiful-mom-spanish-mothers-day-card,beautiful-mom-spanish-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/beautiful-mom-spanish-mothers-day-card,[190.93822076  78.6985173  113.35502471],343.53362677858644
2199,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbbcd9382/images/finished-goods/Flower-Letters-Mothers-Day-Card-root-799MSI8195_PV.1.MSI8195.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,flower-letters-mothers-day-card-root-799msi8195,flower-letters-mothers-day-card-root-799msi8195,https://greeting-card-images.s3.amazonaws.com/flower-letters-mothers-day-card-root-799msi8195,[107.81455806 183.11091854 184.5355286 ],343.68390314030273
2386,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw972e632d/images/finished-goods/Loving-You-Romantic-Birthday-Card-root-529FBD4137_PV.1.FBD4137.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,loving-you-romantic-birthday-card-root-529fbd4137,loving-you-romantic-birthday-card-root-529fbd4137,https://greeting-card-images.s3.amazonaws.com/loving-you-romantic-birthday-card-root-529fbd4137,[189.66874351 159.07061267 104.78608515],343.69403325276744
1425,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdc36bc17/images/finished-goods/Layered-Floral-Valentines-Day-Card-for-Wife-root-859VEE3173_PV.1.VEE3173.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,layered-floral-valentines-day-card-for-wife-root-859vee3173,layered-floral-valentines-day-card-for-wife-root-859vee3173,https://greeting-card-images.s3.amazonaws.com/layered-floral-valentines-day-card-for-wife-root-859vee3173,[238.87207488 165.57098284 166.94929797],343.7106708839687
3048,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw54a6e4a5/images/finished-goods/Faith-Confirmation-Card-Granddaughter_359CDS1095_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,faith-confirmation-card-granddaughter,faith-confirmation-card-granddaughter,https://greeting-card-images.s3.amazonaws.com/faith-confirmation-card-granddaughter,[229.60891544  77.34972426  69.61075368],343.7376464954903
2637,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1a79a448/images/finished-goods/What-a-Hoot-1st-Birthday-Card-root-295QUJ3666_PV.1.QUJ3666.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,what-a-hoot-1st-birthday-card-root-295quj3666,what-a-hoot-1st-birthday-card-root-295quj3666,https://greeting-card-images.s3.amazonaws.com/what-a-hoot-1st-birthday-card-root-295quj3666,[246.58740289 133.82685905  48.68534961],343.73953347808805
1752,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa2da143d/images/finished-goods/Floral-Sparkles-Spanish-Birthday-Card_599BIF1316_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,floral-sparkles-spanish-birthday-card,floral-sparkles-spanish-birthday-card,https://greeting-card-images.s3.amazonaws.com/floral-sparkles-spanish-birthday-card,[206.92663043 168.92798913 152.8125    ],343.7546230468226
4340,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw40cda8dd/images/finished-goods/soccer-boy-root-299bih1542_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Boy,soccer-boy-root-299bih1542,soccer-boy-root-299bih1542,https://greeting-card-images.s3.amazonaws.com/soccer-boy-root-299bih1542,[7.66922708 5.85021603 6.35693711],343.7663335895465
1839,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb3c6ef9e/images/finished-goods/Birds-Awesome-Guy-Just-Because-Card_399MAN4770_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,birds-awesome-guy-just-because-card,birds-awesome-guy-just-because-card,https://greeting-card-images.s3.amazonaws.com/birds-awesome-guy-just-because-card,[135.71058745 187.22369731 195.11948224],343.7752343186732
203,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwcdab4d76/images/finished-goods/enjoy-the-day-granddaughter-birthday-card-root-699fbd1787_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,enjoy-the-day-granddaughter-birthday-card-root-699fbd1787,enjoy-the-day-granddaughter-birthday-card-root-699fbd1787,https://greeting-card-images.s3.amazonaws.com/enjoy-the-day-granddaughter-birthday-card-root-699fbd1787,[243.18904436 234.84935993 237.23191426],343.8015545129893
1976,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0ff94109/images/finished-goods/Disney-Minnie-Mouse-Happy-Heart-Birthday-Card-for-Granddaughter-root-299FBD4033_PV.1.FBD4033.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,disney-minnie-mouse-happy-heart-birthday-card-for-granddaughter-root-299fbd4033,disney-minnie-mouse-happy-heart-birthday-card-for-granddaughter-root-299fbd4033,https://greeting-card-images.s3.amazonaws.com/disney-minnie-mouse-happy-heart-birthday-card-for-granddaughter-root-299fbd4033,[239.70908442 113.65804034 147.47135463],343.9339035540066
